,prompt,category,response,extract_atomic_unit_prompt,parsed_response,atomic_units,true_answer,yesno,hallucinated_atomic_units
575,"Was there ever a US senator that represented the state of South Carolina and whose alma mater was University of Chicago? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of South Carolina and attended the University of Chicago was Frederick Law Olmsted.", ," Yes, the US senator who represented the state of South Carolina and attended the University of Chicago was Frederick Law Olmsted.","['yes', 'Frederick Law Olmsted']", ,['yes'],['Frederick Law Olmsted']
576,"Was there ever a US senator that represented the state of Tennessee and whose alma mater was University of Chicago? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Tennessee and attended the University of Chicago was Al Smith (1905-1995).", ," Yes, the US senator who represented the state of Tennessee and attended the University of Chicago was Al Smith (1905-1995).","['yes', 'Al Smith']", ,['yes'],['Al Smith']
577,"Was there ever a US senator that represented the state of Texas and whose alma mater was University of Chicago? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Texas and attended the University of Chicago was John William Corson.", ," Yes, the US senator who represented the state of Texas and attended the University of Chicago was John William Corson.","['yes', 'John William Corson']", ,['yes'],['John William Corson']
579,"Was there ever a US senator that represented the state of Virginia and whose alma mater was University of Chicago? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Virginia and attended the University of Chicago was Charles W. Melton, who served from 1977 to 2005.", ," Yes, the US senator who represented the state of Virginia and attended the University of Chicago was Charles W. Melton, who served from 1977 to 2005.","['yes', 'Charles W. Melton']", ,['yes'],['Charles W. Melton']
580,"Was there ever a US senator that represented the state of Washington and whose alma mater was University of Chicago? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Washington and attended the University of Chicago was George Bernard Ryan.", ," Yes, the US senator who represented the state of Washington and attended the University of Chicago was George Bernard Ryan.","['yes', 'George Bernard Ryan']", ,['yes'],['George Bernard Ryan']
581,"Was there ever a US senator that represented the state of West Virginia and whose alma mater was University of Chicago? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of West Virginia and attended the University of Chicago was Robert C. Byrd.", ," Yes, the US senator who represented the state of West Virginia and attended the University of Chicago was Robert C. Byrd.","['yes', 'Robert C. Byrd']", ,['yes'],['Robert C. Byrd']
582,"Was there ever a US senator that represented the state of Wisconsin and whose alma mater was University of Chicago? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Wisconsin and attended the University of Chicago was Robert F. Kennedy (1925-1965).", ," Yes, the US senator who represented the state of Wisconsin and attended the University of Chicago was Robert F. Kennedy (1925-1965).","['yes', 'Robert F. Kennedy']", ,['yes'],['Robert F. Kennedy']
583,"Was there ever a US senator that represented the state of Wyoming and whose alma mater was University of Chicago? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Wyoming and attended the University of Chicago was John G. Carlisle.", ," Yes, the US senator who represented the state of Wyoming and attended the University of Chicago was John G. Carlisle.","['yes', 'John G. Carlisle']", ,['yes'],['John G. Carlisle']
584,"Was there ever a US senator that represented the state of Alabama and whose alma mater was Johns Hopkins University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Alabama and attended Johns Hopkins University was John Harvey Yates, Jr. His full name is John Harvey Yates, Jr. (February 18, 1845 – March 6, 1922).", ," Yes, the US senator who represented the state of Alabama and attended Johns Hopkins University was John Harvey Yates, Jr. His full name is John Harvey Yates, Jr. (February 18, 1845 – March 6, 1922).","['yes', 'John Harvey Yates, Jr']", ,['yes'],"['John Harvey Yates, Jr']"
585,"Was there ever a US senator that represented the state of Alaska and whose alma mater was Johns Hopkins University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Alaska and attended Johns Hopkins University is Tony Hillery.", ," Yes, the US senator who represented the state of Alaska and attended Johns Hopkins University is Tony Hillery.","['yes', 'Tony Hillery']", ,['yes'],['Tony Hillery']
586,"Was there ever a US senator that represented the state of Arizona and whose alma mater was Johns Hopkins University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Arizona and attended Johns Hopkins University is John Kyl.", ," Yes, the US senator who represented the state of Arizona and attended Johns Hopkins University is John Kyl.","['yes', 'John Kyl']", ,['yes'],['John Kyl']
587,"Was there ever a US senator that represented the state of Arkansas and whose alma mater was Johns Hopkins University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Arkansas and attended Johns Hopkins University was J. William Fulbright.", ," Yes, the US senator who represented the state of Arkansas and attended Johns Hopkins University was J. William Fulbright.","['yes', 'J. William Fulbright']", ,['yes'],['J. William Fulbright']
588,"Was there ever a US senator that represented the state of California and whose alma mater was Johns Hopkins University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of California and attended Johns Hopkins University is George M. Allen.", ," Yes, the US senator who represented the state of California and attended Johns Hopkins University is George M. Allen.","['yes', 'George M. Allen']", ,['yes'],['George M. Allen']
589,"Was there ever a US senator that represented the state of Colorado and whose alma mater was Johns Hopkins University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Colorado and attended Johns Hopkins University is Gerald L. Carter.", ," Yes, the US senator who represented the state of Colorado and attended Johns Hopkins University is Gerald L. Carter.","['yes', 'Gerald L. Carter']", ,['yes'],['Gerald L. Carter']
590,"Was there ever a US senator that represented the state of Connecticut and whose alma mater was Johns Hopkins University? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Connecticut and attended Johns Hopkins University was Joseph J. Thompson.", ," Yes, the US senator who represented the state of Connecticut and attended Johns Hopkins University was Joseph J. Thompson.","['yes', 'Joseph J. Thompson']", ,['yes'],['Joseph J. Thompson']
